energy_au,total_recorded_SI,n1_l0_m+0,n2_l0_m+0,n2_l1_m-1,n2_l1_m+0,n2_l1_m+1,n3_l0_m+0,n3_l1_m-1,n3_l1_m+0,n3_l1_m+1,n3_l2_m-2,n3_l2_m-1,n3_l2_m+0,n3_l2_m+1,n3_l2_m+2
1.719999999999999973e+00,1.363562007883133376e-06,7.405768088187184289e-07,5.016902690336206013e-07,1.182218187855550061e-09,1.188364275835032692e-07,1.276160554847749299e-09,2.345964282433469424e-15,3.973836406414975621e-15,7.727358709760739707e-15,9.126157477392875403e-14,1.598110002568708649e-15,4.016388407776252445e-15,5.465061356581563025e-15,3.787230903489797234e-15,3.529062757970751261e-15
1.729999999999999982e+00,1.315278309623597001e-06,6.872501924222166202e-07,5.507612034061706809e-07,6.048285578141079868e-10,7.603158274431596952e-08,6.304765401693691302e-10,7.635545040020009556e-16,2.030279553267203923e-15,6.348051643260259548e-15,2.643375380793598424e-15,1.411821185570614960e-15,4.817684420066997774e-15,2.252139597117473480e-15,4.387663563938694283e-15,1.298340632823713604e-15
1.739999999999999991e+00,1.269618195866362371e-06,6.390131030519939883e-07,5.883626102626480297e-07,2.480345368046594862e-10,4.177496710440624847e-08,2.194555360667371312e-10,8.991681655417982587e-16,2.110283589779703681e-15,4.485729689425706577e-15,2.152310770606852078e-15,1.904210529804131099e-15,4.078079073502896187e-15,4.450232573287500580e-15,3.675714782428161841e-15,1.618713640429872360e-15
1.750000000000000000e+00,1.225143023311699262e-06,5.947071613576205210e-07,6.129476752511044288e-07,1.200973374830726360e-10,1.731378645674786247e-08,5.427071314604264202e-11,8.720105265720014327e-16,3.625700330857044191e-15,3.212978676969780789e-15,3.637582697720656369e-15,2.586763723328920811e-15,4.029169509193098677e-15,8.461230567318412827e-15,3.537502881308683035e-15,2.232658527648287060e-15
1.760000000000000009e+00,1.181155479877200643e-06,5.537750707155966046e-07,6.236087407469450914e-07,2.187631205443436962e-10,3.413891292347590115e-09,1.389730344049297441e-10,9.349368897612217935e-16,5.578542988902709053e-15,2.930810935293106613e-15,5.563231967407305213e-15,2.765651171849075832e-15,6.276613427759321278e-15,8.945287724527572768e-15,5.583582006857489296e-15,2.388704847526619971e-15
1.770000000000000018e+00,1.136769962724654847e-06,5.153463058002406328e-07,6.200959561302539161e-07,5.317554713427698524e-10,3.424018213396276022e-10,4.534990518207481323e-10,6.294579681278186471e-16,6.547772698395789625e-15,3.005219392325149435e-15,6.528174290367075666e-15,2.415903869168636615e-15,9.389276315232212319e-15,5.297611153125062519e-15,8.581151215588056357e-15,2.055090633258296012e-15
1.780000000000000027e+00,1.091856495245550751e-06,4.791584837591131111e-07,6.028035441790989916e-07,1.037707897121475864e-09,7.873965426490333836e-09,9.827522765586965922e-10,4.886409267302327027e-16,5.834182333778508098e-15,2.943145881865566566e-15,5.908890802424514601e-15,2.156005627228600788e-15,1.048680161549757760e-14,2.302845995849980931e-15,9.783477059445985263e-15,1.803177793205747555e-15
1.790000000000000036e+00,1.046421629426462509e-06,4.449750833731798557e-07,5.727287328742412073e-07,1.707405220749638848e-09,2.531863648988197129e-08,1.691720628170827946e-09,8.928196019923931063e-16,4.463830780117857849e-15,2.657759061826722001e-15,1.823898323729331708e-14,2.480382540576716705e-15,8.445461508403141508e-15,3.436906832365262802e-15,7.996718278650779460e-15,2.227377276977236485e-15
1.800000000000000044e+00,1.000784722568090038e-06,4.126456861270076675e-07,5.314072752512239702e-07,2.505390969164052254e-09,5.156894147648626906e-08,2.542595399035504170e-09,3.060412571148096713e-12,3.822613621155424737e-13,9.738282300314296115e-14,1.091453443006372360e-10,3.214185977035602916e-15,4.825937475862859354e-15,1.947682706085065097e-13,1.926577054459976583e-13,1.752478016024361413e-12
1.810000000000000053e+00,9.577608359096412613e-07,3.821237439016128471e-07,4.808255643438779069e-07,3.391720002001130174e-09,8.516388440205518352e-08,3.496388559360186918e-09,7.005224041544323648e-11,1.092811296849040692e-11,2.736779293693730487e-12,2.623982296926663559e-09,3.572158722577710572e-15,2.776263803825413701e-15,4.814734110198185339e-12,4.807878251476933111e-12,4.220631034551444503e-11
1.820000000000000062e+00,9.160055619790373667e-07,3.534160896970365396e-07,4.233169856194969515e-07,4.323825158434180908e-09,1.243654557381857444e-07,4.501245424287720701e-09,1.479371438400847791e-10,2.840835874952745330e-11,7.124861912244067864e-12,5.785010514049284907e-09,2.886028030597133035e-15,5.604224808345851078e-15,1.106424408424173683e-11,1.106055677112392781e-11,9.134617193694830024e-11
1.830000000000000071e+00,8.676929888157222113e-07,3.265744016775462821e-07,3.614491882620305587e-07,5.258506567468598707e-09,1.672441246491507629e-07,5.516145409023942022e-09,3.841504432738548179e-11,8.986330393139893072e-12,2.359245825348047231e-12,1.570318480628797744e-09,1.556048561222604216e-15,1.483651218014000996e-14,3.133123503787969292e-12,3.142273876096515057e-12,2.425135938684545318e-11
1.840000000000000080e+00,8.240033791753324801e-07,3.016511680875684958e-07,2.979036946642544541e-07,6.153739601410787726e-09,2.117697412120220974e-07,6.491664673076080195e-09,9.588903610006383800e-13,3.862019454656216856e-13,4.833270097637057323e-13,3.087082657691800130e-11,1.010767326272933313e-15,2.921311194882223615e-14,7.677014625758885569e-14,9.334655510054026843e-14,4.713505268234544372e-13
1.850000000000000089e+00,7.843345453988851848e-07,2.787162060847115519e-07,2.353567057425957665e-07,6.970440412295511543e-09,2.559020542127585775e-07,7.386186854273396960e-09,6.628658574403999541e-13,5.133044032550094886e-13,1.102014922435756946e-12,5.179509667793428448e-13,3.319628917754797796e-15,4.658855992604116059e-14,5.613592907471765051e-14,4.681539126705787799e-14,3.096591089792086927e-15
1.860000000000000098e+00,7.477109306967987386e-07,2.578234490527734674e-07,1.763658945795155821e-07,7.674212641971737901e-09,2.976776472436209069e-07,8.163312490078710099e-09,1.440193339393089926e-12,1.182801946062489506e-12,2.283647926038565530e-12,1.183442611688112078e-12,1.065777577765748244e-14,7.132374602342032113e-14,1.592900239411979714e-13,7.323205770732846677e-14,1.009941178789911612e-14
1.870000000000000107e+00,7.145931754236547762e-07,2.390017331148849804e-07,1.232625030806442669e-07,8.236522719541048067e-09,3.352921987189632192e-07,8.788391119828503240e-09,2.608235962797091018e-12,2.239696689131396406e-12,4.104992751252830300e-12,2.239088734683131322e-12,2.194645701311700026e-14,1.240854541220428682e-13,3.410561761952427404e-13,1.264515851436015306e-13,2.111598236145794747e-14
1.880000000000000115e+00,6.853901894908531799e-07,2.222626412151788780e-07,7.805902372095360358e-08,8.635505253421484361e-09,3.671741169783702498e-07,9.240341649131679632e-09,3.918073645557921942e-12,3.469178715386352670e-12,6.515444755541460910e-12,3.466623457789470565e-12,3.101605795309949891e-14,2.257727039925448471e-13,6.781591883094321214e-13,2.260091978106525000e-13,3.039607506775578222e-14
1.890000000000000124e+00,6.603794803684349345e-07,2.075755014054438032e-07,4.237890562845936224e-08,8.856714872989635973e-09,3.920434163080288904e-07,9.500201223420113887e-09,4.885088713374751780e-12,4.420751353930773672e-12,8.955134649123020418e-12,4.417406805201104923e-12,3.418307909738239884e-14,3.492472177886555400e-13,1.298269258448667127e-12,3.465563165960887671e-13,3.429269947153225165e-14
1.900000000000000133e+00,6.397168568617134483e-07,1.948824898443514375e-07,1.740253906285589867e-08,8.893272290535152671e-09,4.089504335734552829e-07,9.560297335677442702e-09,5.063080809781504778e-12,4.673638295155671767e-12,1.032461302159785713e-11,4.671921167764362821e-12,3.659769065068598789e-14,4.151667635022991367e-13,2.190457441435938282e-12,4.120465993525651715e-13,3.723304894432770948e-14
1.909999999999999920e+00,6.234097800815061072e-07,1.840879176341385915e-07,3.830024382688620760e-09,8.745678282288444511e-09,4.172966722215791693e-07,9.423307955859799540e-09,4.371931399016905063e-12,4.117520406121567326e-12,9.678451088350308191e-12,4.118463160191845004e-12,4.277841750068868770e-14,3.736574483357553069e-13,3.060881197241779238e-12,3.727246390132210111e-13,4.319719592972506606e-14
1.919999999999999929e+00,6.113246347039100803e-07,1.750687731121407975e-07,1.866703716129718490e-09,8.422508593274385593e-09,4.168518386039174191e-07,9.094259275259560758e-09,3.273859293908084537e-12,2.998280273521121608e-12,7.119377782787494937e-12,3.000337129317420006e-12,4.655219460742302058e-14,2.638769146487573103e-13,3.537936878956759473e-12,2.647327898011801310e-13,4.644993061069389952e-14
1.929999999999999938e+00,6.032207704855359729e-07,1.676659981701626789e-07,1.123406980395946771e-08,7.941349445010503944e-09,4.077714241346419040e-07,8.593913783678713759e-09,2.720654077602075597e-12,1.738872402715866609e-12,3.897321270999849601e-12,1.739876847376600578e-12,4.008955593988689994e-14,1.628446185922667004e-13,3.512093915629580564e-12,1.635512249851951585e-13,3.984416870869380981e-14
1.939999999999999947e+00,5.987741768374746192e-07,1.617048192177296169e-07,3.120093437239192214e-08,7.327332128379063018e-09,3.905883590911872081e-07,7.942415452730359583e-09,3.832594956128290312e-12,7.441619416302394599e-13,1.561926595077239205e-12,7.439264764756059260e-13,2.734588282245339649e-14,1.074406210763865527e-13,3.164442111371784817e-12,1.074503746329561232e-13,2.728609725986251918e-14
1.949999999999999956e+00,5.975469426803752164e-07,1.569811640000630053e-07,6.062229921256127483e-08,6.608306605035594798e-09,3.661546769422316169e-07,7.168526279915893341e-09,7.370446790757984255e-12,3.203921909800769345e-13,1.017972179003557796e-12,3.206064657057056086e-13,1.946166672324769258e-14,9.086930328769970629e-14,2.719497325321543385e-12,9.095243095897026288e-14,1.944221515696926178e-14
1.959999999999999964e+00,5.989739808765294477e-07,1.532880261432895768e-07,9.799031983268136206e-08,5.810414228787792891e-09,3.355596895872509121e-07,6.306192011475692049e-09,1.331525287355392944e-11,6.294610128462863645e-13,2.228285625580834562e-12,6.310588428316508745e-13,1.942731064505317516e-14,1.053410601420040577e-13,2.285415399983321426e-12,1.055393896499140759e-13,1.929152891446532814e-14
1.969999999999999973e+00,6.023798101976612499e-07,1.504089091381650443e-07,1.415142002426975876e-07,4.959739721030421031e-09,3.000774310942229617e-07,5.388814309366194046e-09,2.080744360455585363e-11,1.584452468589148298e-12,4.514834100362635903e-12,1.586004014197854851e-12,1.972734403635646611e-14,1.513034099530155970e-13,1.881583516292148281e-12,1.506398070296985486e-13,1.970391393897641157e-14
1.979999999999999982e+00,6.070939243868805637e-07,1.481348749043773844e-07,1.892194279229941297e-07,4.088762018983475424e-09,2.611535797411529738e-07,4.454634169724747087e-09,2.793683896667496447e-11,2.870665415313862560e-12,7.032030475742409693e-12,2.869716149933002221e-12,1.585490563115658240e-14,1.986736473877531367e-13,1.508631517997093656e-12,1.971169939350818676e-13,1.610157523204356399e-14
1.989999999999999991e+00,6.125043608895397065e-07,1.462564208990502441e-07,2.390389213341223156e-07,3.237427684378811331e-09,2.203819589858890973e-07,3.538906152570163225e-09,3.066080274036321697e-11,4.404519431135374267e-12,9.395460436400665540e-12,4.398994946710130290e-12,1.332096177896865025e-14,2.095594180242502748e-13,1.421448462949937874e-12,2.080656942533957252e-13,1.366143741259664636e-14
2.000000000000000000e+00,6.180540879608960473e-07,1.445803460491409864e-07,2.888789128259022816e-07,2.444176388516777871e-09,1.794202205868835645e-07,2.675844688918916031e-09,2.302707357245205267e-11,7.145869246478631644e-12,1.334797812900430659e-11,7.133631820415755363e-12,3.442392367431578426e-14,3.847754274208101874e-13,3.095816893444982050e-12,3.828343070215744837e-13,3.501821366126534082e-14
2.009999999999999787e+00,6.231707083858916556e-07,1.429253481009893389e-07,3.366706770227332299e-07,1.737027257050711455e-09,1.398660373424285985e-07,1.897876815065911451e-09,6.508279712257198708e-12,1.374926309363073078e-11,2.640514814737709567e-11,1.372930520371451295e-11,1.465744573002571460e-13,1.436710722301188611e-12,1.018374493321890211e-11,1.435472953239646233e-12,1.473484007047672811e-13
2.020000000000000018e+00,6.273033032653772518e-07,1.411406184493874245e-07,3.804554407152464087e-07,1.134866700390684035e-09,1.031710170613406966e-07,1.230684469386760132e-09,1.456550473625797982e-11,2.806603544022538485e-11,6.461814028964692478e-11,2.804028764047168766e-11,3.939208012780817516e-13,3.807982047191167743e-12,2.697577822730858857e-11,3.815328759870200329e-12,3.928916830240230347e-13
2.030000000000000249e+00,6.300299487142545051e-07,1.390985783609696267e-07,4.185069027475801009e-07,6.545029480669623230e-10,7.062246384046163327e-08,6.984508746195069189e-10,1.332940003093359205e-10,5.159151568635775506e-11,1.454673398238644308e-10,5.156017276362379271e-11,5.337691600671335588e-13,5.142299427734056169e-12,5.577122332400854591e-11,5.159366352276285501e-12,5.302557092612320215e-13
2.040000000000000036e+00,6.310890609328921242e-07,1.367021061304155614e-07,4.494157727200741690e-07,3.128495963986957919e-10,4.334172058742710502e-08,3.160310610574191606e-10,4.625924252848403157e-10,7.848601254632857720e-11,2.699580673327977855e-10,7.844348773082632955e-11,2.856316662297084258e-13,1.973975344523483721e-12,1.065708342028321988e-10,1.985002773122500453e-12,2.854006376989318281e-13
2.049999999999999822e+00,6.303337227134300787e-07,1.338788604894515554e-07,4.721032949191777444e-07,1.219792972462739794e-10,2.224589446543038903e-08,9.440042857603933089e-11,9.876607470507136966e-10,1.027985937820703488e-10,4.279605012337344996e-10,1.027412807134393115e-10,1.595303748837896888e-12,1.422618329258901036e-11,2.364632226639099347e-10,1.424709740401393983e-11,1.600183658640315735e-12
2.060000000000000053e+00,6.278811902171924928e-07,1.305960839198949036e-07,4.858088989251458558e-07,8.450938838656640260e-11,7.982756192536085748e-09,4.689767759210521171e-11,1.467224720916454660e-09,1.512565559247314292e-10,6.760290853947557647e-10,1.511774379094391511e-10,1.253721929146035555e-11,1.438821738655188627e-10,6.034229019877270731e-10,1.439878604006577162e-10,1.252615794639028199e-11
2.070000000000000284e+00,6.270472790824787442e-07,1.281490222148705985e-07,4.901007365917936481e-07,1.952549188311851812e-10,8.935925873926809776e-10,1.501538511349764318e-09,1.550501917335357023e-09,3.142772485207199025e-10,1.245571553341977953e-09,3.141211514174834791e-10,4.772083875682178975e-11,6.165572202162652459e-10,1.453995016704747864e-09,6.167202407825866339e-10,4.766907116497316181e-11
2.080000000000000071e+00,3.168973186920170851e-06,1.368058903923416870e-06,4.849458189326408551e-07,4.457848833807908813e-10,1.027448209007395974e-09,1.302878451173042607e-06,1.154478697515952764e-09,7.063603548754516823e-10,2.493091640938974885e-09,7.059945773068360910e-10,1.188455107490876167e-10,1.684170815969261288e-09,2.950966818604328029e-09,1.684090436966124871e-09,1.187809457560176944e-10
2.089999999999999858e+00,4.189340045971441418e-05,2.053525997691638399e-05,4.708749464303518993e-07,8.321612045164461788e-10,8.167953531411069534e-09,2.085826486032106938e-05,7.361256699870325641e-10,1.339727302897959294e-09,4.564417554235704354e-09,1.339010507674334877e-09,2.181360017035111600e-10,3.346915279586387694e-09,4.891802874417623168e-09,3.346290528163759247e-09,2.181355920127957835e-10
2.100000000000000089e+00,6.184475193666669928e-05,3.075700613153203996e-05,4.482258917656927518e-07,1.324490217152679300e-09,2.184136144745319071e-08,3.058681955829288871e-05,1.019016983384838630e-09,2.026202481766327749e-09,7.012131571750413049e-09,2.025112548504573502e-09,3.106570829311709146e-10,5.117183635823574585e-09,6.597206174855903721e-09,5.116248310694919920e-09,3.107446217586324166e-10
2.110000000000000320e+00,1.022793090467638146e-05,4.942894462383574806e-06,4.176570277553106720e-07,1.882600808919819768e-09,4.134833122678021761e-08,4.787806872744322233e-06,2.291284175897754482e-09,2.451564988229992162e-09,8.853290076236164518e-09,2.450250416554387121e-09,3.506407614934095747e-10,6.177124072341288402e-09,7.240161889136624745e-09,6.176564521136836805e-09,3.507288564456068995e-10
2.120000000000000107e+00,6.572090701067897927e-07,1.347776767155316449e-07,3.810052766482819185e-07,2.514511696372445290e-09,6.580540391158858929e-08,3.614029203130647517e-08,3.994703616754859475e-09,2.397499448012532184e-09,9.195893876635589777e-09,2.396210049421497131e-09,3.145725074800138517e-10,5.945291664843113331e-09,6.461728568812643667e-09,5.945445653463146563e-09,3.145637182852169269e-10
