energy_au,total_recorded_SI,n1_l0_m+0,n2_l0_m+0,n2_l1_m-1,n2_l1_m+0,n2_l1_m+1,n3_l0_m+0,n3_l1_m-1,n3_l1_m+0,n3_l1_m+1,n3_l2_m-2,n3_l2_m-1,n3_l2_m+0,n3_l2_m+1,n3_l2_m+2,n5_l2_m-2,n5_l2_m+2,n5_l4_m-4,n5_l4_m-2,n5_l4_m+2,n5_l4_m+4
7.700000000000000178e-01,2.204801872287983642e-06,5.056874316046978489e-08,2.048003893615035873e-06,8.503799327962907943e-10,9.950553767741497586e-08,1.450779809994264754e-09,1.987552363529672312e-09,6.659334533470503639e-11,1.743983852082545062e-09,3.882570879744783871e-11,6.941863551258681012e-12,1.804357982056691700e-11,8.064781216235699861e-11,1.564868018423589202e-11,4.471788146197427927e-10,4.016515382849058127e-20,1.314545959261600483e-11,7.278685558889636662e-30,1.596437623819365292e-20,3.464574703283128658e-12,5.120378380912148937e-13
7.800000000000000266e-01,2.181921327449627312e-06,5.022793991895953935e-08,2.104067618610011061e-06,2.002788330995133508e-09,1.323624522597944409e-08,6.391539445264227900e-09,2.421236991910170384e-09,1.169739674770245451e-10,2.769622237874252374e-09,6.835373872125420386e-11,1.013787931407430890e-11,1.387562416164309277e-11,8.989820672654283949e-11,1.203366036047499284e-11,4.594946695458291974e-10,5.903668987539327671e-20,2.315363822385012329e-11,1.062977272127609712e-29,2.331435661111211507e-20,8.159550127915803959e-12,2.255753892936991703e-12
7.900000000000000355e-01,2.133656752199462527e-06,5.248756779104626396e-08,2.053158203518814658e-06,4.708792535065236067e-09,8.605741218067844391e-09,8.163538259128439722e-09,2.197347025387643666e-09,1.535890597725421691e-10,3.536338644626699049e-09,9.034264471388491153e-11,1.140584227144506924e-11,8.033286496616832095e-12,2.776107472787540468e-11,6.966584662357689647e-12,4.484144027309619820e-10,6.687122263737244558e-20,3.064542422411427991e-11,1.195925733252322269e-29,2.623035494157776451e-20,1.918374680024564991e-11,2.881140831915561168e-12
8.000000000000000444e-01,2.065371964759853459e-06,5.727678981780628009e-08,1.904473832894470270e-06,8.579969835596458728e-09,8.015232455295757308e-08,8.862130094169300138e-09,2.010297781800155956e-09,9.746816690180154657e-11,3.339055626312205924e-09,5.873117439755611403e-11,9.733877355695454168e-12,4.016675286201714090e-12,3.008951944515529534e-11,3.483004601202957124e-12,4.159204760736758787e-10,5.652973416857574562e-20,2.003902448488329868e-11,1.020616868362485772e-29,2.238524954412278859e-20,3.495454120629729096e-11,3.127696910392910392e-12
8.100000000000000533e-01,1.991986593475095818e-06,6.432010726104814340e-08,1.676080798146674072e-06,1.314558739982832021e-08,2.153713192886369811e-07,1.769741174936103372e-08,2.382997301867034436e-09,8.563345772963028970e-11,1.948422953460392104e-09,5.255003714397817611e-11,3.508095920171514157e-12,3.128187740827761871e-12,4.486552592404496312e-10,2.712440736486393681e-12,3.659160229931550285e-10,2.148593692239605521e-20,1.804541106802635667e-11,3.678309421458542543e-30,8.067730251127291724e-21,5.355456428169557873e-11,6.245897335736580939e-12
8.200000000000000622e-01,1.908680013614803893e-06,7.310048289679785433e-08,1.392297229582028737e-06,1.790393796024247323e-08,3.963293642457426529e-07,1.848547033205218246e-08,2.532611275669337592e-09,1.351666985965059686e-09,1.396066923753517368e-09,7.870668344009112532e-10,2.139835857846049565e-11,1.311523171895407736e-11,3.799847995808982356e-09,1.137405433281227060e-11,3.044194908943610911e-10,1.452456176673363618e-19,2.664943142891461251e-10,2.243660371648391771e-29,4.921185920320793618e-20,7.294310576936648902e-11,6.524026564617509318e-12
8.299999999999999600e-01,1.865441761174789208e-06,8.298404298319896347e-08,1.081154654897733968e-06,2.237057680705511249e-08,6.019550979681270807e-07,2.537529880002182751e-08,5.903632737858291273e-09,8.199848629787022362e-09,9.646483979916805394e-09,4.759458222799344581e-09,2.096542181197919729e-10,1.213732472276591139e-10,2.070538867815502255e-08,1.052636555351078204e-10,2.411736604972946500e-10,1.327232044818076084e-18,1.609699263375765383e-09,2.198266510079450705e-28,4.821550935647225921e-19,9.115779485099902439e-11,8.955628719710866557e-12
8.399999999999999689e-01,1.928322497179529484e-06,9.325045684879721530e-08,7.717198953333062147e-07,2.612418518861786475e-08,8.104247916987059792e-07,2.906884722506540364e-08,3.312724095900175595e-08,2.933203130974914335e-08,3.878997190389554546e-08,1.701856980281637486e-08,7.340987333783757177e-10,7.394138218958165810e-10,7.129359830108979955e-08,6.412750677757601803e-10,1.866324606434585036e-10,4.657751154611732332e-18,5.754724550911863186e-09,7.697172245736789404e-28,1.688254068349857257e-18,1.065047808288278915e-10,1.025918670388789847e-11
8.499999999999999778e-01,2.160770605188856282e-06,1.031566885370205512e-07,4.912068669647675386e-07,2.884023903631394912e-08,1.001051107319561205e-06,3.039702344179349400e-08,1.177944973469052871e-07,7.304339394887539502e-08,8.388676155190270858e-08,4.237722647044380832e-08,1.312738508283825779e-09,2.958347235049852948e-09,1.675830211821583753e-07,2.565700762338883390e-09,1.397469528589311200e-10,8.708665210576952963e-18,1.432883451347491675e-08,1.376432410930457065e-27,3.019016235196215491e-18,1.176834617647714918e-10,1.072794361517418575e-11
8.599999999999999867e-01,2.515306961554369964e-06,1.120223761750376740e-07,2.624113581410825303e-07,3.030253531050597715e-08,1.155956139747020226e-06,3.421446435152841418e-08,2.601825217466579324e-07,1.349942349937864606e-07,1.079929503109541166e-07,7.831770166067421186e-08,1.167044390972175497e-09,8.260300440960748773e-09,2.956185554069585102e-07,7.163952502698838286e-09,8.619834478412412725e-11,9.034616909117275525e-18,2.648075096484006674e-08,1.223668537669537529e-27,2.684043268574884611e-18,1.238018387075366041e-10,1.207521548189652317e-11
8.699999999999999956e-01,2.862077179433723221e-06,1.192891268660454065e-07,1.019996597556758983e-07,3.040766221619692256e-08,1.261673251037040097e-06,3.221934234483942327e-08,3.872194559586788024e-07,1.924377951295146628e-07,1.073900643769637328e-07,1.116432922781146553e-07,3.997584297213898624e-10,1.686249415531636283e-08,4.479944221814993911e-07,1.462442030801668288e-08,3.217056680619623032e-11,5.792047313856198064e-18,3.774851252698663631e-08,4.191529498904715366e-28,9.195821197670233584e-19,1.243802194339376746e-10,1.137107616225089490e-11
8.800000000000000044e-01,3.295377548987890408e-06,1.245433530695537024e-07,1.955547267136283733e-08,2.917789239577024873e-08,1.310198976727865428e-06,3.214249243988150310e-08,4.151844138306740510e-07,2.216401735194059869e-07,2.330534659354216378e-07,1.285847889953573183e-07,1.459100214984918102e-09,2.635119072807506760e-08,6.869846817389137059e-07,2.285372970918994242e-08,4.042968014631420671e-11,1.227043985849776807e-17,4.347659467172874111e-08,1.529894150148625485e-27,3.355801190836621616e-18,1.194486806268552517e-10,1.134396330565244011e-11
8.900000000000000133e-01,4.217722059955914747e-06,1.275843624282061798e-07,1.718469356668798714e-08,2.676876547255606903e-08,1.299155553958690322e-06,2.949593938358125770e-08,3.825188929487731096e-07,2.258106959564919593e-07,7.499753803229584883e-07,1.310039484488201764e-07,7.609370011569986322e-09,3.374663079432045794e-08,1.112993331437899333e-06,2.926760891899532645e-08,1.923350400449399063e-10,4.683203008004282493e-17,4.429449185679417525e-08,7.978577685268575931e-27,1.749965529702956072e-17,1.096493575072169293e-10,1.040998768634703385e-11
9.000000000000000222e-01,5.880442614673898836e-06,1.284183336827255185e-07,8.983269860231706624e-08,2.344541357075550126e-08,1.231376115083077039e-06,2.514786145416797544e-08,4.532720904770557780e-07,2.346310231284298709e-07,1.717288272999817652e-06,1.361200441960612652e-07,1.872003784882779692e-08,3.954242289032225992e-08,1.701741334408757942e-06,3.429415224489482552e-08,4.835485193913478637e-10,1.092924393419840896e-16,4.602425219674286058e-08,1.962833992340746086e-26,4.305100218029489842e-17,9.613767331606433998e-11,8.875544893193954250e-12
9.100000000000000311e-01,7.752988540883643055e-06,1.272512956938721226e-07,2.263052205764365903e-07,1.952774109273686759e-08,1.114445960880719593e-06,2.217477173070904721e-08,7.168267996005465475e-07,2.662311103636690684e-07,2.725962532441578458e-06,1.544509069317801430e-07,2.951731407622196347e-08,4.704170327557886059e-08,2.209364007201328253e-06,4.079808818344581052e-08,7.809258883910671245e-10,1.704159669206440123e-16,5.222207494758466497e-08,3.094950439047887626e-26,6.788166813045425925e-17,8.026138503671870966e-11,7.826375708170754746e-12
9.200000000000000400e-01,8.702194030263096089e-06,1.244809867338532951e-07,4.106560515691458104e-07,1.534083342110551137e-08,9.599996554814601309e-07,1.645719059885755532e-08,1.028508342227650226e-06,2.983812966644430231e-07,3.143764540218307482e-06,1.731007951737245585e-07,3.353017082335679918e-08,5.592973787538639984e-08,2.334020513805962218e-06,4.850645769272632264e-08,9.206142902895030514e-10,1.935094182628164348e-16,5.852774888642744258e-08,3.515706632106346095e-26,7.711012408546727803e-17,6.328599854005515718e-11,5.808531239773595980e-12
9.299999999999999378e-01,8.032060787673817980e-06,1.206572147612034975e-07,6.237480909618920081e-07,1.120081663849018292e-08,7.822820275082126036e-07,1.265999176827868188e-08,1.134538827921567214e-06,2.903143040586832953e-07,2.701279947953789246e-06,1.684198927544498645e-07,2.876850626639033237e-08,5.953001047590563436e-08,1.989187299379138018e-06,5.162888537484438389e-08,8.491156599768989777e-10,1.666619842467615071e-16,5.694499271835824868e-08,3.016436376779246436e-26,6.615965655090983316e-17,4.639491165029742718e-11,4.468328165405883023e-12
9.399999999999999467e-01,6.142386897052450034e-06,1.164225176979138867e-07,8.450667075447998410e-07,7.418148482311713719e-09,5.964879239533463282e-07,8.481961666605761276e-09,9.393529809960533207e-07,2.288767741491522245e-07,1.734777441701432545e-06,1.327777519920774890e-07,1.891007106231049122e-08,5.170531636768339718e-08,1.371685781804591426e-06,4.484272870874632769e-08,6.530990370454428005e-10,1.102520321482437010e-16,4.489387698506638763e-08,1.982759362787411926e-26,4.348801555241034329e-17,3.082104696628580501e-11,2.993702606138687406e-12
9.499999999999999556e-01,4.088986559439019924e-06,1.124786047445010685e-07,1.054682914990224185e-06,4.280730038708458115e-09,4.175930649398713248e-07,4.589763522887844315e-09,5.818735569698981372e-07,1.416237986846379707e-07,8.180172200607830207e-07,8.215965435140038435e-08,9.424933005670098278e-09,3.471348223459723881e-08,7.691802120689385136e-07,3.010618502295017354e-08,4.637799196806160844e-10,5.545881005267228967e-17,2.777922887135499543e-08,9.882233450001483410e-27,2.167481654291389463e-17,1.780998354287774192e-11,1.619952240470633436e-12
9.599999999999999645e-01,2.651696512311189325e-06,1.095223609379941233e-07,1.234906391918256370e-06,2.014544237273815589e-09,2.593216225378717213e-07,2.800483976870579058e-09,2.658621743911480868e-07,6.710840487281549613e-08,2.711122264424962836e-07,3.893135205645330271e-08,3.420548293050084346e-09,1.725731697891485392e-08,3.509453754420463325e-07,1.496684630141157041e-08,3.543086526502593582e-10,2.041726942105230614e-17,1.316318373210925793e-08,3.586514126921354577e-27,7.866363828743519673e-18,8.383118784912682880e-12,9.883927587352295847e-13
9.699999999999999734e-01,1.940757504437978841e-06,1.081786153840906486e-07,1.371384106155487992e-06,7.509258940168942140e-10,1.329476699184348575e-07,6.363794443524210168e-10,8.627350826395780436e-08,2.353661001031129174e-08,5.819473833484741879e-08,1.364724811965769849e-08,8.188685107602191703e-10,5.983412857968700471e-09,1.282788672312504773e-07,5.189281921553907962e-09,3.196204068189825472e-10,5.025811248615699486e-18,4.614306428890870307e-09,8.586001785183542312e-28,1.883192262287271701e-18,3.120949891103845670e-12,2.245987780386618863e-13
9.799999999999999822e-01,1.684742203460539047e-06,1.089757509908086396e-07,1.453949658794582652e-06,5.215983941640542954e-10,4.649678266615602230e-08,6.491029994763689129e-10,1.825410034194387354e-08,5.716149230054045124e-09,7.320044822100068732e-09,3.315409701385048731e-09,9.845291238355143047e-11,1.288324735416873027e-09,3.559659662381295307e-08,1.117106458471237497e-09,3.197697728090284657e-10,6.575070120774512319e-19,1.120985759856939533e-09,1.032298361408442321e-28,2.264205528383048072e-19,2.140170691546056375e-12,2.290855421788715406e-13
9.899999999999999911e-01,1.608795145295145901e-06,1.122886612242454298e-07,1.477426679333301892e-06,1.272771677704800012e-09,4.484459736530970899e-09,1.277121848345035141e-09,2.306531156019621051e-09,9.959157804612435908e-10,8.856402731730170781e-10,5.083284955194590408e-10,1.349748803044442378e-12,1.309601801286779285e-10,6.603210010455556728e-09,1.134994152095573812e-10,3.225030001192280535e-10,2.627639892358873573e-20,1.718761443824410906e-10,1.415301628916710016e-30,3.103175240106930638e-21,5.186519047368470945e-12,4.507516689161970912e-13
1.000000000000000000e+00,1.575021107002689088e-06,1.183241103647169915e-07,1.441882077586957418e-06,2.877582435264181319e-09,7.658628289336951960e-09,2.590811550552783450e-09,9.031787032990891842e-11,8.225293054773565820e-11,4.749208947967262641e-10,3.955323652092280254e-11,4.876530848078150162e-12,9.497058567281366376e-12,6.373177258051123914e-10,8.255899715893232426e-12,3.148344471915549465e-10,2.879857975719474192e-20,1.343384968659338296e-11,5.113096994925195264e-30,1.121466290474519766e-20,1.172177364953577934e-11,9.145581615939809993e-13
1.010000000000000009e+00,1.543565932570743304e-06,1.271018262204204983e-07,1.351982140567841724e-06,5.151528116888679441e-09,5.297376647190633426e-08,5.362874978799941221e-09,3.173550988216822953e-11,1.320743029958236928e-10,1.402485545291151125e-10,3.888455651048156992e-11,6.732300485738194333e-12,1.113678454160678243e-11,2.908133255413428996e-10,1.074624380003314683e-11,2.952916703559603390e-10,4.058015094106739710e-20,1.326365891494437993e-11,7.059069665766799515e-30,1.548272535759710591e-20,2.097611009512553615e-11,1.893197178026958032e-12
1.020000000000000018e+00,1.506043830594374270e-06,1.384642994633664234e-07,1.216069912391202810e-06,7.875934012861966329e-09,1.343397777246238309e-07,7.808381875569697542e-09,6.902710208472096332e-11,1.027852313442730665e-11,3.072789083112054837e-11,7.915161572813095687e-12,2.616284575672963179e-12,3.133449145832309105e-12,1.053741917646313396e-09,4.946204886612675987e-12,2.654842847111163304e-10,1.500787773457952678e-20,2.835536146700420209e-12,2.743228806462281193e-30,6.016670517034160727e-21,3.206327461634455938e-11,2.755497377118856886e-12
1.030000000000000027e+00,1.463535940129403954e-06,1.520911987500631716e-07,1.045549231770824074e-06,1.081434872662727023e-08,2.435044592560332365e-07,1.116534549422635576e-08,1.037678758865332532e-11,5.025568316064817847e-12,2.001002487021939001e-11,5.536800069261514914e-12,7.841087309906540916e-13,1.160884495195919351e-12,8.906851375432662539e-11,1.074559125049170513e-12,2.282246770525496663e-10,4.688360583777170116e-21,2.097228672586251413e-12,8.221558448919551362e-31,1.803239398380277699e-21,4.405645141889722640e-11,3.940527529220674290e-12
1.040000000000000036e+00,1.420482009551196586e-06,1.675441614441517675e-07,8.541516143912781221e-07,1.372492228656434241e-08,3.704841289675634180e-07,1.427087072150966817e-08,5.029462786153874071e-12,6.038545252211140653e-12,1.029360633244907575e-11,5.204169437165752497e-12,3.838348804859434886e-13,7.759245172738946551e-13,2.846638951460898175e-11,6.792213272874408224e-13,1.864395412828490253e-10,2.438392380605207699e-21,2.050724359721535526e-12,4.024377434987868934e-31,8.829557821241379599e-22,5.591386352505373829e-11,5.036456910960805059e-12
1.050000000000000044e+00,1.378679659206308892e-06,1.842033214125820971e-07,6.565654586387055615e-07,1.637731480161220423e-08,5.042475772801971001e-07,1.702688083744425206e-08,3.410432807217977258e-12,4.050473407334293988e-12,6.374005686075202957e-12,4.979681057018735987e-12,3.315276983422319934e-13,4.615940325625866546e-13,2.087068303085096898e-11,5.560534963227785222e-13,1.433109706627170719e-10,2.177577780816781274e-21,2.031285997979966818e-12,3.476013850150421141e-31,7.627100095714755895e-22,6.672032178269736070e-11,6.009206105387058339e-12
1.060000000000000053e+00,1.340958037031618348e-06,2.013830939228118141e-07,4.670942442503003786e-07,1.856818945245726863e-08,6.338464518404807420e-07,1.983746987076841004e-08,3.674642201003021761e-12,7.416848265608192194e-12,6.039274491694826897e-12,6.513244186613459704e-12,2.409215173899883661e-13,2.961549692319089887e-13,1.684353391241105795e-11,3.558086270675882660e-13,1.019581196059406976e-10,1.738395730019562670e-21,2.597249620718272680e-12,2.525856565008539947e-31,5.542982831435534535e-22,7.565045345413547029e-11,7.001443945370673969e-12
1.070000000000000062e+00,1.309353479560306606e-06,2.185604904852916423e-07,2.990636666617669792e-07,2.015387773894596485e-08,7.493585401803686045e-07,2.149733740677416143e-08,4.218572641987914069e-10,4.481803894680191996e-11,1.041539249804380261e-11,3.955671738128872421e-11,2.144345972134308241e-13,3.070571931401358518e-13,3.317644120461179307e-11,4.423077870266282196e-13,6.528121331687270630e-11,2.341082982646457734e-21,1.379603616963409276e-11,2.248076949469864068e-31,4.925780461720407664e-22,8.211478269101383249e-11,7.587401171881170060e-12
1.080000000000000071e+00,1.285585512204016129e-06,2.353524591540154973e-07,1.635823996337940506e-07,2.105770140554074341e-08,8.423735748386742536e-07,2.269480598243740721e-08,1.524498763453757007e-10,8.423416577708608600e-11,1.575430290133676556e-11,6.953170523968283317e-11,9.419107613359299771e-12,5.187308508716755765e-12,2.995193905736326814e-11,4.357406352128119654e-12,3.592821196427509765e-11,5.451241084378933763e-20,2.395543288098299241e-11,9.876050668158485588e-30,2.166174066555878694e-20,8.579214270072450151e-11,8.009590136808618858e-12
1.090000000000000080e+00,1.270205755238072530e-06,2.513520157637331212e-07,6.716075437341093711e-08,2.136962382072123959e-08,9.071886175837273277e-07,2.278569301194041941e-08,1.885437900247151287e-10,1.070603455608421671e-11,2.147017917243699746e-12,8.353212257048089540e-12,1.868214164010245757e-12,1.095081245144779919e-12,2.236562469924257767e-11,9.155944538834888618e-13,1.469474005958457819e-11,1.097597312404748177e-20,3.260970279672798761e-12,1.958841726133332103e-30,4.296694819544655343e-21,8.705940877246549903e-11,8.040996094781274236e-12
1.100000000000000089e+00,1.284590141702378009e-06,2.675657241779143008e-07,1.695716360948581621e-08,2.266133964207535179e-08,9.541571289762201094e-07,2.192947572603268260e-08,7.181892698926855509e-10,2.363009402522879161e-10,5.956005791553523724e-11,6.640658868483854691e-11,1.350501751202310808e-12,9.486763000814108871e-13,1.089820486633581782e-10,8.181514907585548880e-13,3.717748048151315219e-12,1.217398369927635398e-20,2.296884475627543441e-11,1.416005303467382356e-30,3.107519102019115939e-21,9.232703800271267623e-11,7.739704876627589953e-12
1.109999999999999876e+00,1.421584981999459403e-06,2.903432649521212274e-07,4.446569065606519009e-08,3.158246817233839031e-08,1.034172808479790613e-06,2.065696559758986691e-08,1.138493548887032159e-11,1.208817128257395701e-11,8.731889229764602396e-11,2.290476290817213681e-11,7.648780675137147227e-13,7.061096977772604141e-13,7.348783460922462139e-11,9.209258210186369423e-13,9.752239506299396145e-12,5.096409675429411303e-21,8.505364159051603983e-12,8.020000376206337203e-31,1.758815613775450695e-21,1.286603297102100886e-10,7.289697999100972597e-12
1.120000000000000107e+00,1.817247019583100164e-06,3.336651866654074874e-07,2.067788773931060904e-07,6.204301358385659705e-08,1.195581396984776066e-06,1.853686399499436498e-08,1.376631815678540981e-11,1.517588198352854684e-11,6.861368410621547718e-12,2.094215295338564183e-11,4.130544371754654295e-13,5.203787963269450452e-13,2.700730948367915919e-10,1.104863058730688552e-12,4.514991397392290754e-11,3.699436675245815473e-21,8.392549640445307446e-12,4.330869885701636581e-31,9.499690230203936798e-22,2.527394586166986977e-10,6.541926090830761419e-12
1.129999999999999893e+00,2.457150528751915448e-06,4.116702140724203261e-07,4.830957846600580846e-07,1.279338582060131833e-07,1.417435813174748797e-06,1.632136427763878980e-08,6.627788441710679585e-12,3.716517876630620966e-12,2.444536474101782008e-12,3.213794781585957542e-11,6.129988550144810867e-14,2.947984295968833769e-14,2.471074467412242807e-12,4.163909075835097087e-14,1.054452446345248739e-10,2.777497458114552544e-21,1.356323334553549628e-11,6.427482827283905927e-32,1.411222754873044830e-22,5.211955415896496495e-10,5.760057568721760350e-12
1.140000000000000124e+00,3.641238643475866988e-06,5.248693381915075799e-07,7.131589778161484944e-07,2.295673162275981914e-07,2.158524098288441530e-06,1.379354216488551856e-08,2.299047262790276194e-12,5.322153005984178941e-11,1.097471038445911849e-11,6.809909739870748365e-11,1.077863635869962341e-12,2.644698794958387222e-13,6.561714810793661084e-11,2.693555386462507655e-13,1.556604603382741052e-10,1.123557690817630526e-20,2.778249202517124562e-11,1.130160733841156467e-30,2.479049522906185992e-21,9.352369818240940933e-10,4.867630816657431967e-12
1.149999999999999911e+00,8.142554230182829484e-06,6.649922395973189490e-07,1.043134280487748317e-06,3.585649614541574661e-07,6.030523360985783022e-06,1.110922782042196129e-08,1.099721138996171364e-09,6.666768857358009126e-09,4.587119077018597274e-09,2.619257976408216766e-09,2.801214622551665445e-10,5.348694207695977896e-11,1.630562701136623994e-08,2.895207096176116009e-11,2.311534971816062825e-10,1.700399257317851817e-18,8.932854754794363941e-10,2.937130556255541257e-28,6.442053158075966270e-19,1.460748780953970123e-09,3.917544999863433556e-12
1.160000000000000142e+00,2.296627626639989687e-05,8.508383071175046593e-07,2.748797115210028239e-06,5.332819556069653003e-07,1.859201084665757772e-05,8.582740997017486136e-09,8.269906750716553303e-09,3.219029565116918820e-08,1.978294562783041071e-08,1.095587324118423735e-08,1.933477018920471592e-09,2.803327472133171803e-10,1.524756937583862308e-07,3.440908188079267348e-10,6.409126181114453322e-10,1.144394736765405426e-17,3.716408288704675304e-09,2.027289515731443284e-27,4.446477265136682428e-18,2.172344723835786119e-09,3.019550027028990847e-12
1.169999999999999929e+00,5.481478817701067145e-05,1.144453375828093471e-06,7.921208066981301964e-06,8.146058063608979680e-07,4.434438690689816991e-05,5.926481346635158316e-09,2.766819463886762796e-08,1.429542142524378076e-08,7.788097316184440076e-09,7.004218966254556168e-09,3.815857645381140267e-09,7.400525110574191574e-10,5.132456648650844511e-07,2.028926192327453111e-09,1.918500681995938916e-09,2.167425601395132425e-17,2.381873005281589871e-09,4.001004518119010635e-27,8.775384504985655794e-18,3.318627464316508026e-09,2.104853131869573074e-12
1.179999999999999938e+00,9.891617104543221203e-05,1.578946941812023760e-06,1.700716926519790182e-05,1.234360238889973243e-06,7.890793835393185079e-05,3.728257865195120748e-09,5.326757414760766795e-08,3.321858900616522117e-08,8.679056477250193198e-09,1.269212482902830930e-08,4.556900501267525668e-09,6.991400750738442229e-10,5.728330829659306292e-08,5.497305246779262527e-10,3.741265427214618963e-09,2.618916609591729903e-17,4.310306017105830519e-09,4.778004140064717869e-27,1.047959548497627575e-17,5.028668004891276074e-09,1.324391716252554683e-12
1.189999999999999947e+00,1.381482598384718577e-04,2.046042201744507298e-06,2.656451050032336152e-05,1.684126988699272668e-06,1.067612351946656263e-04,1.974785628879765152e-09,4.917552647258797369e-07,3.220787375287838297e-07,4.598225485869958465e-08,9.293800017584087155e-08,1.676269471649354755e-08,9.475843522765836566e-09,6.489169567126121131e-08,2.335054969457183122e-09,5.831574680400444047e-09,9.997061848173697760e-17,3.145694537528940940e-08,1.757602686806235332e-26,3.854972583435515380e-17,6.861401869291586560e-09,6.991775663821610296e-13
1.199999999999999956e+00,1.467956264302761613e-04,2.307553112752135928e-06,3.099006570007221343e-05,1.926352565209499704e-06,1.115204938876856479e-04,8.951407129616274680e-10,1.850488051870473333e-08,8.579084175915100191e-09,1.311690336047775609e-09,3.387889911350434166e-09,8.109585898052190092e-10,3.687142156354351019e-10,1.400194475403444606e-09,1.021269431748869711e-10,6.766250495177402644e-09,4.739323517383720213e-18,1.186057526093781310e-09,8.503061541121876136e-28,1.864976420991165733e-18,7.847862266173559895e-09,3.143836279042533367e-13
1.209999999999999964e+00,1.224661790548210217e-04,2.184465136518399579e-06,2.747957025843559154e-05,1.782808505110348426e-06,9.034559027690380211e-05,7.890351608786695499e-10,2.011934069158586730e-07,2.097073163356055126e-07,4.097500741510382864e-08,1.337122371468342327e-07,2.388069169597879204e-09,1.040669510014819948e-09,1.583724991232995757e-08,9.103666547641716752e-09,6.487140989929505250e-09,1.728935179047300477e-17,4.524715622093158200e-08,2.503937963038605746e-27,5.492204869981449950e-18,7.263644779374351342e-09,2.777259737468708170e-13
1.219999999999999973e+00,8.092699061909621057e-05,1.725988059291381305e-06,1.863763681543829074e-05,1.307983330389917111e-06,5.636975776980643197e-05,3.049126217136705945e-09,2.910992671369553748e-07,1.336286596696542943e-08,2.096964326752824647e-07,1.501249607227774124e-07,4.715305179381588399e-08,3.891538932059372816e-09,2.102081531660095087e-06,3.457945974429819436e-09,5.591755205019534051e-09,2.646613201924844317e-16,5.078536987671367289e-08,4.944093895872629241e-26,1.084384385395107621e-16,5.329711519320303149e-09,1.086116523522120297e-12
1.229999999999999982e+00,4.048829694461333049e-05,1.203507097028021768e-06,9.707688655157679697e-06,7.460912861440707608e-07,2.655590714599802770e-05,1.361295120985484390e-09,1.052938781754871186e-07,1.000784264968935231e-07,5.938397258797213093e-08,1.022515516558522845e-07,3.071280754243539276e-08,6.611543745672939693e-09,1.823395056409148090e-06,5.655755408137869972e-09,2.730234199722258068e-09,1.740572763037762876e-16,3.458720688724401342e-08,3.220300221578538220e-26,7.063076841729718406e-17,3.040544441576854667e-09,4.873697174839875633e-13
1.239999999999999991e+00,1.430936761204512017e-05,8.172278823470186115e-07,4.035177391132973761e-06,3.222321184088412583e-07,9.126948437150843088e-06,2.506036977281951872e-09,6.784777186976056456e-11,2.242530509177451063e-11,1.371422567170535996e-11,1.318501239659259324e-10,2.886311560643286386e-11,6.086528799082963289e-12,2.741541944566207778e-09,1.673715434881135329e-11,8.816299717602201348e-10,1.681225001642461834e-19,5.137701082287146747e-11,3.026357987209598847e-29,6.637634500755960471e-20,1.312787107238448138e-09,8.857681861366548235e-13
1.250000000000000000e+00,4.596738241540798864e-06,6.441421686874502185e-07,1.628804509951378220e-06,1.023633493778228018e-07,2.216180181847991422e-06,4.101680877150234201e-09,1.214865229441758469e-11,1.515520154342013363e-11,2.528062784679780236e-12,3.614355902603369725e-11,3.194879713520096307e-12,9.813085039685586576e-13,2.858718667317956198e-10,1.874131557482775885e-12,3.555979758781403337e-10,2.005559652898646928e-20,1.439889532138636264e-11,3.349918547627619426e-30,7.347821281646839258e-21,4.170092580721134130e-10,1.447007551464828732e-12
1.260000000000000009e+00,2.054945089709455302e-06,6.238000219995807595e-07,9.337140646157761571e-07,2.556344239793518588e-08,4.654487155221635449e-07,6.067319076980800824e-09,1.719532302860544604e-12,4.580315950052945719e-13,1.585943139978682349e-13,6.746036889827231881e-12,3.312417896910924229e-13,8.069764696368465595e-14,2.902380417691773421e-11,9.397228297621727162e-14,2.038061582683321793e-10,2.312666934689155425e-21,2.819249267453380162e-12,3.473098069644925094e-31,7.617207902960467184e-22,1.041475557769294817e-10,2.141222704733697749e-12
1.270000000000000018e+00,1.682126755584678597e-06,6.747906235796249165e-07,7.404309273996146807e-07,9.995510826595228363e-09,2.486351244071147154e-07,8.064198375701002716e-09,4.469176911977250536e-14,5.183672686134451027e-13,4.528463694963919743e-14,2.653023278705980999e-12,6.801184203254208060e-15,7.381493531251359128e-15,7.874248458821649204e-13,2.427966123941066051e-14,1.616091670183160684e-10,2.196380949272525463e-22,1.108419032031189575e-12,7.131568033986721649e-33,1.576342495914001797e-23,4.072013737614379884e-11,2.846018462854513480e-12
1.280000000000000027e+00,1.677551329685241806e-06,7.521504884999663242e-07,6.095057953431269086e-07,9.978060336788787708e-09,2.955715514789341407e-07,1.016247061081380799e-08,9.054257538801274279e-14,2.196610719681475929e-13,3.316698231342979799e-14,2.567890825740004690e-12,1.920142397661792177e-14,1.160838306842440155e-14,1.658816171358933714e-12,1.538397710369059433e-14,1.330319304013805980e-10,2.855559190641881768e-22,1.077428932573135947e-12,2.013073684147213339e-32,4.412163391740292018e-23,4.065143572913387778e-11,3.586349137492524545e-12
