energy_au,total_recorded_SI,n1_l0_m+0,n2_l0_m+0,n2_l1_m-1,n2_l1_m+0,n2_l1_m+1,n3_l0_m+0,n3_l1_m-1,n3_l1_m+0,n3_l1_m+1,n3_l2_m-2,n3_l2_m-1,n3_l2_m+0,n3_l2_m+1,n3_l2_m+2,n5_l2_m-2,n5_l2_m+2,n5_l4_m-4,n5_l4_m-2,n5_l4_m+2,n5_l4_m+4
7.224999999999999201e-01,2.126856181746129821e-06,7.686140358764498432e-08,6.960438860416250443e-07,1.896504435725862716e-08,1.305766813774835305e-06,2.405501271035243842e-08,7.162116849452236454e-11,1.125940209925294575e-10,3.567229558940504058e-09,1.839248109290643397e-10,1.521918577086133182e-10,6.354042796266417812e-11,7.855026260987235720e-10,7.325811545263818620e-11,1.089740152465064631e-11,3.856571369291239317e-11,6.491788744174044251e-20,6.693277835136892710e-12,9.800229469199760345e-11,2.506114667950516659e-20,1.142606369692476296e-29
7.230000000000000870e-01,2.128283706210183173e-06,7.648678212558075263e-08,7.130706032443969398e-07,1.862086727228977787e-08,1.291328200089992425e-06,2.371448086012339869e-08,6.898474322736590234e-11,1.100154240928335432e-10,3.478086352379527313e-09,1.796093087173714058e-10,1.559086760414250687e-10,6.334165923941085152e-11,7.820121872342979505e-10,7.302894858613989023e-11,1.091704099877244688e-11,3.767797491280308542e-11,6.494335599551690230e-20,6.571808619764482349e-12,9.661849366104799177e-11,2.510630692312130936e-20,1.144665605306311755e-29
7.235000000000000320e-01,2.129954758016600085e-06,7.610788774821191222e-08,7.302251789975238877e-07,1.827899279425536841e-08,1.276869587976291560e-06,2.351163721691915807e-08,6.654427610703175276e-11,1.074293680813341828e-10,3.388906039478339554e-09,1.752388731631825426e-10,1.596531550981415205e-10,6.311321581123541729e-11,7.778533514424992701e-10,7.276551814936564018e-11,1.092674305833631984e-11,3.679598216702037254e-11,6.491485490043390487e-20,6.451152219797988460e-12,9.579560853143781619e-11,2.512861384005198606e-20,1.145682890042039769e-29
7.239999999999999769e-01,2.131844068649885867e-06,7.572864138886191795e-08,7.475154479675198509e-07,1.793945559003779968e-08,1.262359480750508622e-06,2.344082094102567229e-08,6.430013570575226350e-11,1.048392778350984753e-10,3.299794998648542987e-09,1.708221992697274361e-10,1.634270072728789829e-10,6.285318875988339506e-11,7.730292800912703491e-10,7.246563797077429880e-11,1.092663205289580164e-11,3.592178922280633490e-11,6.483271113585295798e-20,6.331320809932234470e-12,9.551054420288038413e-11,2.512835318922468280e-20,1.145671260506395587e-29
7.244999999999999218e-01,2.133896388816818902e-06,7.535244496412307076e-08,7.649328020504454254e-07,1.760200861067969628e-08,1.247759868227226589e-06,2.349016023242160750e-08,6.225257680534743130e-11,1.022486977196256648e-10,3.210861608253527407e-09,1.663673166677701564e-10,1.672283487769087658e-10,6.256029666111393731e-11,7.675584473805736752e-10,7.212785863601709701e-11,1.091652893433971399e-11,3.505594093531411010e-11,6.469548757892864940e-20,6.212227107485181615e-12,9.571488395484829464e-11,2.510511310179309174e-20,1.144611942024398866e-29
7.250000000000000888e-01,2.136042767848915676e-06,7.498182366428865525e-08,7.824532500580014866e-07,1.726623914890344292e-08,1.233040190608073078e-06,2.364306676325895674e-08,6.040176146368036547e-11,9.966144113903432001e-11,3.122215932206297762e-09,1.618819603377254443e-10,1.710519332531873107e-10,6.223437461027526315e-11,7.614697529081595983e-10,7.175202269279418956e-11,1.089603792702664794e-11,3.419767591204901795e-11,6.450062515135507322e-20,6.093725361690827403e-12,9.634098848937737139e-11,2.505798341555602512e-20,1.142463436358757726e-29
7.255000000000000338e-01,2.138220918573829233e-06,7.461829203400604413e-08,8.000434820833858813e-07,1.693173469245182022e-08,1.218188527223457491e-06,2.388130889392310251e-08,5.874781975215490954e-11,9.708184181736325704e-11,3.033968355141526292e-09,1.573740272818830936e-10,1.748904794561084512e-10,6.187652151211446945e-11,7.547947979764583647e-10,7.133942351546654814e-11,1.086470769089223612e-11,3.334547397487154341e-11,6.424546790550833116e-20,5.975669917957092327e-12,9.731452847819568514e-11,2.498592629219964469e-20,1.139178420025230728e-29
7.259999999999999787e-01,2.140392618010493029e-06,7.426234609358655736e-08,8.176699491829706203e-07,1.659824269720044732e-08,1.203216380051680757e-06,2.418839049338719228e-08,5.729095165264297302e-11,9.451488059825033044e-11,2.946227559072804108e-09,1.528519644364858033e-10,1.787366574574997647e-10,6.148886050607556129e-11,7.475599004482357534e-10,7.089251947527218263e-11,1.082221404290039736e-11,3.249775198869088247e-11,6.392832976319282475e-20,5.857971627328590223e-12,9.856826027253109857e-11,2.488819638930416870e-20,1.134722902898364017e-29
7.264999999999999236e-01,2.142552179573012172e-06,7.391348932216589301e-08,8.353079932051996133e-07,1.626577232881459187e-08,1.188155634510417512e-06,2.455180162032554491e-08,5.603156258953991007e-11,9.196596542390356558e-11,2.859098455577239744e-09,1.483249555457866238e-10,1.825850847882755865e-10,6.107399111776005463e-11,7.397804596905605063e-10,7.041429752568858015e-11,1.076850660125249461e-11,3.165347231030658616e-11,6.354926170845600929e-20,5.740633759504024217e-12,1.000512010715267420e-10,2.476467805311099779e-20,1.129091603915304580e-29
7.270000000000000906e-01,2.144723198673542452e-06,7.357025930384121628e-08,8.529480587338753484e-07,1.593460706923432629e-08,1.173048905670393845e-06,2.496316935750556240e-08,5.497041813671897154e-11,8.944027716502816912e-11,2.772680705441024290e-09,1.438028394750990958e-10,1.864336836757944979e-10,6.063430977046378577e-11,7.314594622913131979e-10,6.990749189935774324e-11,1.070387528196344502e-11,3.081247538934301430e-11,6.311028891401658787e-20,5.623756440440777149e-12,1.017292436390592198e-10,2.461603819527821553e-20,1.122314923042284023e-29
7.275000000000000355e-01,2.146944891101459341e-06,7.323029589223950529e-08,8.705969839482795778e-07,1.560522739547246279e-08,1.157936630718332705e-06,2.541622990511012288e-08,5.410879954021818977e-11,8.694180569237148617e-11,2.687068265300108087e-09,1.392957784544320958e-10,1.902839618060596347e-10,6.017141638180418579e-11,7.225905273289712125e-10,6.937390868999619364e-11,1.062891931530530461e-11,2.997546044162033510e-11,6.261506746786938659e-20,5.507509338714466986e-12,1.035768896471574959e-10,2.444365500404160476e-20,1.114455692209058547e-29
7.279999999999999805e-01,2.149252955913492877e-06,7.289053665525311906e-08,8.882739782510369314e-07,1.527817218833695009e-08,1.142845245414836718e-06,2.590349030949475580e-08,5.344864135234686600e-11,8.447239453868172110e-11,2.602350062710962110e-09,1.348137743175215420e-10,1.941401314286360165e-10,5.968579597815419163e-11,7.131643960838046927e-10,6.881407151982945222e-11,1.054443233833247476e-11,2.914367017306471287e-11,6.206809792111745942e-20,5.392082722736020133e-12,1.055636412833331898e-10,2.424935367088672353e-20,1.105597126675786549e-29
7.284999999999999254e-01,2.151661739950356455e-06,7.254761183005254453e-08,9.060026219544336195e-07,1.495388645845598663e-08,1.127780294369375728e-06,2.641304725244085019e-08,5.299263584414374614e-11,8.203119472304656518e-11,2.518611530502224201e-09,1.303661785795648089e-10,1.980073592478079089e-10,5.917687509988953764e-11,7.031766681405518520e-10,6.822729909549631315e-11,1.045124228381561347e-11,2.831843630434523240e-11,6.147376632394638141e-20,5.277633693317008422e-12,1.076410319981341170e-10,2.403503817910252562e-20,1.095826036810694090e-29
7.290000000000000924e-01,2.154153937596490068e-06,7.219843860400243571e-08,9.238015040789217688e-07,1.463260555779467865e-08,1.112726580397064714e-06,2.692702113864516878e-08,5.274429568017144520e-11,7.961484692524428568e-11,2.435936451656194125e-09,1.259613432827342401e-10,2.018897193333558156e-10,5.864343209675260954e-11,6.926342274161029780e-10,6.761218613088514519e-11,1.035005667775342549e-11,2.750077572431456114e-11,6.083552236516043048e-20,5.164245305387662847e-12,1.097362397478300108e-10,2.380233554450083412e-20,1.085216607131271657e-29
7.295000000000000373e-01,2.156681355817981681e-06,7.184091265813689694e-08,9.416765360384059891e-07,1.431431206871814538e-08,1.097655076448829394e-06,2.742243867041920887e-08,5.270797568403484154e-11,7.721848138910088888e-11,2.354408469574133866e-09,1.216065141235551390e-10,2.057885131770160651e-10,5.808422709525700647e-11,6.815582883358467189e-10,6.696732984130839717e-11,1.024135961563363246e-11,2.669118435009995381e-11,6.015544165584209126e-20,5.051911356042943327e-12,1.117556788460361784e-10,2.355235891127670061e-20,1.073819594167487956e-29
7.299999999999999822e-01,2.159176394185799785e-06,7.147451043207573404e-08,9.596174127212652256e-07,1.399877629683242928e-08,1.082534114252825876e-06,2.787440566520781458e-08,5.288886466191794711e-11,7.483732636216109271e-11,2.274111735697019290e-09,1.173079904398767067e-10,2.097014969446349809e-10,5.749864781822027818e-11,6.699831443723426366e-10,6.629206651352349694e-11,1.012538839720487615e-11,2.588967935889410892e-11,5.943428179115746718e-20,4.940550693821922893e-12,1.135979262508318116e-10,2.328565384331980511e-20,1.061659876877103067e-29
7.304999999999999272e-01,2.161570207616029919e-06,7.110059234633922365e-08,9.775993312868762693e-07,1.368566351268967640e-08,1.067341049995080404e-06,2.826045884466805775e-08,5.329296673642325782e-11,7.246846298086208529e-11,2.195130456071708548e-09,1.130714929412128743e-10,2.136232582381536622e-10,5.688716370232552563e-11,6.579511242190270762e-10,6.558698122534864491e-11,1.000219204459827289e-11,2.509603274749684647e-11,5.867197900777180094e-20,4.830045094629927713e-12,1.151714542922693033e-10,2.300233292369025960e-20,1.048742592839104065e-29
7.310000000000000941e-01,2.163811309506931625e-06,7.072225615031431310e-08,9.955893706883218703e-07,1.337467003492786152e-08,1.052070588740977526e-06,2.856446437106702809e-08,5.392709580938822722e-11,7.011216129712171636e-11,2.117547462802388498e-09,1.089026161078352628e-10,2.175466114510741277e-10,5.625144374488455456e-11,6.455054815567775946e-10,6.485402859641773287e-11,9.871749083209665483e-12,2.431006483268406105e-11,5.786839826082217270e-20,4.720287316942312832e-12,1.164105186430521375e-10,2.270234663924515355e-20,1.035065488316092853e-29
7.315000000000000391e-01,2.165878361578318997e-06,7.034371796476988195e-08,1.013555437121390352e-06,1.306564254920335596e-08,1.036737181988833088e-06,2.877856252548389312e-08,5.479890457808157019e-11,6.777232970398543343e-11,2.041442254352844235e-09,1.048072177585735551e-10,2.214645535241614144e-10,5.559410256527028748e-11,6.326835680663893329e-10,6.409622886769857889e-11,9.734105550943011612e-12,2.353185408842850184e-11,5.702408513898779452e-20,4.611223232099348752e-12,1.172830862701111686e-10,2.238580078137769408e-20,1.020633389233029759e-29
7.319999999999999840e-01,2.167783025504244181e-06,6.996935336496163466e-08,1.031474873806325397e-06,1.275864264945427723e-08,1.021370942424990651e-06,2.890239801364215794e-08,5.591696046997738834e-11,6.545588397041007076e-11,1.966889116621460845e-09,1.007916203687700804e-10,2.253721457758962000e-10,5.491815888304862294e-11,6.195124781552507994e-10,6.331704048747161459e-11,9.589490616348619880e-12,2.276177130323855326e-11,5.614078808697659750e-20,4.502874607821420022e-12,1.177877035324123585e-10,2.205322234924706031e-20,1.005470324224923735e-29
7.324999999999999289e-01,2.169562221549458854e-06,6.960265467959934256e-08,1.049339970085363340e-06,1.245393827373580827e-08,1.006008649107911272e-06,2.893993211925013689e-08,5.729086657074012673e-11,6.317119949760365552e-11,1.893955902304454751e-09,9.686255954055162128e-11,2.292677175608911085e-10,5.422638233034462189e-11,6.060084828827187587e-10,6.251961346815631958e-11,9.438376585029337997e-12,2.200033627494462031e-11,5.522161012969875772e-20,4.395336075315587060e-12,1.179405104312675751e-10,2.170569755579427851e-20,9.896258164304587128e-30
7.330000000000000959e-01,2.171262716655787023e-06,6.924540459625689748e-08,1.067158629816660342e-06,1.215192845088948691e-08,9.906829451702948790e-07,2.889508447315607714e-08,5.893140980613546022e-11,6.092612371801400154e-11,1.822703824669737699e-09,9.302689485509678646e-11,2.331530116993690883e-10,5.352073883068728892e-11,5.921802957323136330e-10,6.170616405238138835e-11,9.281468663549886136e-12,2.124798340826865578e-11,5.427077532400611154e-20,4.288748548083789509e-12,1.177574844705014802e-10,2.134484828743088711e-20,9.731738099531380660e-30
7.335000000000000409e-01,2.172923424618732406e-06,6.889730948128219564e-08,1.084950032108209512e-06,1.185302920506588043e-08,9.754132865546529821e-07,2.876791728800305715e-08,6.085070620664034984e-11,5.872618063497747360e-11,1.753188289909168801e-09,8.929117195073533348e-11,2.370322354764281531e-10,5.280211102631187054e-11,5.780349636180884001e-10,6.087766953646314523e-11,9.119631381618447749e-12,2.050486975883973863e-11,5.329311321314540740e-20,4.183258927663743993e-12,1.172388930175721608e-10,2.097266288468990604e-20,9.562049546040683063e-30
7.339999999999999858e-01,2.174561353792408424e-06,6.855619518956118376e-08,1.102736726212568498e-06,1.155755970545347962e-08,9.602014839957038674e-07,2.855286647680274520e-08,6.306230862335198856e-11,5.657353887202826948e-11,1.685460460443839547e-09,8.566116938195011878e-11,2.409103325468110617e-10,5.207037985007408318e-11,5.635843607585632055e-10,6.003397663356057849e-11,8.953776451914601023e-12,1.977084454042196381e-11,5.229343841526164226e-20,4.078979899791240693e-12,1.163620842431653416e-10,2.059123822822614436e-20,9.388148472051879711e-30
7.344999999999999307e-01,2.176165680383813958e-06,6.821869195609286070e-08,1.120535730107505338e-06,1.126566562094465222e-08,9.450330776237591692e-07,2.823972406919175386e-08,6.558124835680520171e-11,5.446705921138320955e-11,1.619569017616678002e-09,8.214156646487819204e-11,2.447910373962627203e-10,5.132483600635419160e-11,5.488501337202470611e-10,5.917428225535395504e-11,8.784746147732532245e-12,1.904562879012849282e-11,5.127601410501163770e-20,3.975962872110589051e-12,1.150854874102984110e-10,2.020251150651239184e-20,9.210918029682253221e-30
7.350000000000000977e-01,2.177701544210128983e-06,6.788118522486662116e-08,1.138351493302005880e-06,1.097730252987045321e-08,9.298838542608085022e-07,2.781700178111248293e-08,6.842399814044034212e-11,5.240337872202861788e-11,1.555561545483517166e-09,7.873582909121614690e-11,2.486753374551374728e-10,5.056478404603195489e-11,5.338655226392167694e-10,5.829782589429760775e-11,8.613225050402575651e-12,1.832915764396297707e-11,5.024424147748790782e-20,3.874192121274582175e-12,1.133623151071899108e-10,1.980805722053280519e-20,9.031076016773281038e-30
7.355000000000000426e-01,2.179121897443074616e-06,6.754073809864237161e-08,1.156172956235209600e-06,1.069228140810273480e-08,9.147291996330786107e-07,2.727638056596747126e-08,7.160836562964281740e-11,5.037865327720109882e-11,1.493485097519155133e-09,7.544634247785619449e-11,2.525608305746387324e-10,4.979014113447802284e-11,5.186735538299842959e-10,5.740456651728165085e-11,8.439702556164708850e-12,1.762195674692456824e-11,4.920063421194766610e-20,3.773600862347250365e-12,1.111586908798824999e-10,1.940900092349200868e-20,8.849135563678350870e-30
7.359999999999999876e-01,2.180383195602935458e-06,6.719572107789071003e-08,1.173975604063128224e-06,1.041035787537702868e-08,8.995531762730829042e-07,2.661653689490607190e-08,7.515334732640534707e-11,4.839038401460073537e-11,1.433385783697575061e-09,7.227474456437996633e-11,2.564421739051107740e-10,4.900183669650181043e-11,5.033222956069344300e-10,5.649562491147180920e-11,8.264492650393781161e-12,1.692539407888964030e-11,4.814704781202319617e-20,3.674102769615365467e-12,1.084692382609235914e-10,1.900606467127029036e-20,8.665425868897796742e-30
7.364999999999999325e-01,2.181459703697137161e-06,6.684600099800250322e-08,1.191727807257843530e-06,1.013133366871347691e-08,8.843544489844537623e-07,2.584488934385475061e-08,7.907898560118234721e-11,4.643875808963867147e-11,1.375307533405555768e-09,6.922235440884361724e-11,2.603124694544813086e-10,4.820188587380709847e-11,4.878587965101388909e-10,5.557335125892041508e-11,8.087801110463304997e-12,1.624168369332618366e-11,4.708506620196073749e-20,3.575627813120215552e-12,1.053241969849209794e-10,1.859972156546985103e-20,8.480162666955177232e-30
7.370000000000000995e-01,2.182351937417954950e-06,6.649269771521605006e-08,1.209399381242041142e-06,9.855136673455658473e-09,8.691473171599128116e-07,2.497662026329943450e-08,8.340627102684250077e-11,4.452712776476457115e-11,1.319290446753473301e-09,6.629056405310858889e-11,2.641651344698360284e-10,4.739311679634866330e-11,4.723236900679923606e-10,5.464100088010390635e-11,7.909818041653306564e-12,1.557360648357998856e-11,4.601641862528688512e-20,3.478150520674401136e-12,1.017854371071485054e-10,1.819040857953365899e-20,8.293545259725268328e-30
7.375000000000000444e-01,2.183086905237761029e-06,6.613765566405884767e-08,1.226969612722160759e-06,9.581854840311392561e-09,8.539577479067531489e-07,2.403137098327882290e-08,8.815711750958771079e-11,4.266155593709952978e-11,1.265369263660446013e-09,6.348107681827718705e-11,2.679956552881103010e-10,4.657864382274538082e-11,4.567481546958966129e-10,5.370212799993277861e-11,7.730808416840602543e-12,1.492402096453384266e-11,4.494331061557053808e-20,3.381701953139135818e-12,9.793299406836690515e-11,1.777873481656192536e-20,8.105851454526145467e-30
7.379999999999999893e-01,2.183710562070713630e-06,6.578284946519627399e-08,1.244432200726489803e-06,9.311715848320691522e-09,8.388158909375400686e-07,2.302887463120708963e-08,9.335441240341087322e-11,4.084965787323730096e-11,1.213572425519033424e-09,6.079592431336040372e-11,2.718026671186086034e-10,4.576125966250275159e-11,4.411540834493318318e-10,5.275989677732643572e-11,7.551175794969329186e-12,1.429532164360482501e-11,4.386859295562253116e-20,3.286362519024490459e-12,9.384727482366980693e-11,1.736562810028324965e-20,7.917504378138477698e-30
7.384999999999999343e-01,2.184275294928820275e-06,6.542992787885380205e-08,1.261795570413246788e-06,9.045022559852858307e-09,8.237475956770931626e-07,2.198514682658350218e-08,9.902211564005205055e-11,3.909916447587952173e-11,1.163922003262488085e-09,5.823726277051185832e-11,2.755880228959047267e-10,4.494294283324079044e-11,4.255572399659154912e-10,5.181653220976092833e-11,7.371483231142924596e-12,1.368902996993681765e-11,4.279574494179692364e-20,3.192239176904393595e-12,8.959353669787782982e-11,1.695238312041633565e-20,7.729094402999687201e-30
7.390000000000001013e-01,2.184826589699199465e-06,6.508001253376883798e-08,1.279078506111065842e-06,8.782068085651012753e-09,8.087676442642530363e-07,2.091057776114844053e-08,1.051853602659899790e-10,3.741666455177460011e-11,1.116434488409106880e-09,5.580701566608835287e-11,2.793558394788619271e-10,4.412463638005257793e-11,4.099722164053216217e-10,5.087308430835519750e-11,7.192427687861249481e-12,1.310566135019028717e-11,4.172869621559627473e-20,3.099435437571546842e-12,8.521411331311955160e-11,1.654060263086534410e-20,7.541352315783023747e-30
7.395000000000000462e-01,2.185392946915866553e-06,6.473374806422452778e-08,1.296302538240452195e-06,8.523059385292831639e-09,7.938767453205048367e-07,1.981048725055102208e-08,1.118704995567324970e-10,3.580685897163142063e-11,1.071122180695328551e-09,5.350647426314668191e-11,2.831108345458900083e-10,4.330636332010702348e-11,3.944174756003753817e-10,4.992957433064205814e-11,7.014776593730938472e-12,1.254491630459416325e-11,4.067154392733603207e-20,3.008024381380460928e-12,8.073067622125943163e-11,1.613205157253842871e-20,7.355082794636687789e-30
7.399999999999999911e-01,2.185981779121425970e-06,6.439149899712572034e-08,1.313483534758808525e-06,8.268073641335828498e-09,7.790630580631115957e-07,1.868773871275294401e-08,1.191050566342382324e-10,3.427244110170863077e-11,1.027994738271830591e-09,5.133597812765425907e-11,2.868564894728580179e-10,4.248763408550743491e-11,3.789188093055558647e-10,4.898546684265518777e-11,6.839284514726812310e-12,1.200613020637573971e-11,3.962823564951909760e-20,2.918033250852635092e-12,7.615488642114792571e-11,1.572846542882035360e-20,7.171077032783814311e-30
7.404999999999999361e-01,2.186581973097995882e-06,6.405354520735159050e-08,1.330625175516531668e-06,8.017059331340016190e-09,7.643075649812862373e-07,1.754624118304441992e-08,1.269175588843106287e-10,3.281449572794501252e-11,9.870604306378097647e-10,4.929477178213592337e-11,2.905936232611169885e-10,4.166800750991571132e-11,3.635101358633059170e-10,4.804030701234046117e-11,6.666612174102591075e-12,1.148882652877095247e-11,3.860228596872407958e-20,2.829443829771748777e-12,7.150266517736982393e-11,1.533136395181516853e-20,6.990027824684875222e-30
7.410000000000001030e-01,2.187171744132786804e-06,6.372015489005778095e-08,1.347716364764383171e-06,7.769878524688451521e-09,7.495914447849404306e-07,1.639389082241961813e-08,1.353372735604705356e-10,3.143316373794557516e-11,9.483267501351360519e-10,4.738108014338906953e-11,2.943198265306457343e-10,4.084761987209676721e-11,3.482314764111551331e-10,4.709431240054971045e-11,6.497268601730769046e-12,1.099318565253909980e-11,3.759658146358708796e-20,2.742207382269242609e-12,6.680618181699217620e-11,1.494191805870065454e-20,6.812468904956989247e-30
7.415000000000000480e-01,2.187728974998764606e-06,6.339149450072011908e-08,1.364733369901842819e-06,7.526373713695027913e-09,7.349030623557547242e-07,1.524380166332375665e-08,1.443938916905161668e-10,3.012829338293063106e-11,9.118002509234968736e-10,4.559238069486688108e-11,2.980299278819857940e-10,4.002751064285722970e-11,3.331248746811431597e-10,4.614872786851141451e-11,6.331590676793031582e-12,1.052027558849629619e-11,3.661330962415939195e-20,2.656268257407902156e-12,6.211887108807953783e-11,1.456090271651960831e-20,6.638753496828566160e-30
7.419999999999999929e-01,2.188240780042039710e-06,6.306743008533751358e-08,1.381645970928856469e-06,7.286435651211881404e-09,7.202424214252479580e-07,1.411340575919792401e-08,1.541172241399141176e-10,2.889988084496827884e-11,8.774857241061979698e-10,4.392579361545460195e-11,3.017173365434684479e-10,3.920964311037421197e-11,3.182296580097099555e-10,4.520583332248202601e-11,6.169764492549156424e-12,1.007197761184137147e-11,3.565402475396412490e-20,2.571587849876938630e-12,5.751176849080566793e-11,1.418874601762802328e-20,6.469076713984010683e-30
7.424999999999999378e-01,2.188709580433837492e-06,6.274734055062950547e-08,1.398425641946864859e-06,7.050050020047845115e-09,7.056218088290294559e-07,1.302185712549224222e-08,1.645369699471169769e-10,2.774824119655496440e-11,8.453850102962770860e-10,4.237847854014418395e-11,3.053758293104044096e-10,3.839661921752962887e-11,3.035785830514447045e-10,4.426860911364446801e-11,6.011882218387702863e-12,9.650645163253142207e-12,3.471983894950293708e-20,2.488161084980699865e-12,5.306293258414561847e-11,1.382565991544831711e-20,6.303535183823880411e-30
7.430000000000001048e-01,2.189154236219566768e-06,6.243007126708681604e-08,1.415053159210617105e-06,6.817309294675483157e-09,6.910625921402177029e-07,1.198680837936650095e-08,1.756825929808286921e-10,2.667397787149677357e-11,8.154958424047263345e-10,4.094792702619196674e-11,3.090012127770181775e-10,3.759118709748322527e-11,2.891960443556768692e-10,4.334017473404245310e-11,5.858019020077888378e-12,9.258619599890288865e-12,3.381170020590011710e-20,2.406020610166560480e-12,4.884430907792908187e-11,1.347181712336439085e-20,6.142207703236875706e-30
7.435000000000000497e-01,2.189606302527160229e-06,6.211410244315870011e-08,1.431523230778794028e-06,6.588388553658692420e-09,6.765893201745471469e-07,1.102180381215558257e-08,1.875833056831857885e-10,2.567788097027362023e-11,7.878110822038790659e-10,3.963207221630690655e-11,3.125923355161039503e-10,3.679570465702114001e-11,2.750987920201604458e-10,4.242318698195383859e-11,5.708309326124252707e-12,8.897762384293814835e-12,3.293069626080786073e-20,2.325228253796797764e-12,4.491110458702745669e-11,1.312752654423667630e-20,5.985235208913954974e-30
7.439999999999999947e-01,2.190102803915617742e-06,6.179791424957453983e-08,1.447844700080254548e-06,6.363495910456027543e-09,6.622230574525424746e-07,1.013520304564351977e-08,2.002681201444921654e-10,2.476086448134511116e-11,7.623185818541309185e-10,3.842919162446505111e-11,3.161511337812691835e-10,3.601173276331883616e-11,2.612987642377084459e-10,4.151939200974996536e-11,5.563001673029103030e-12,8.569141203202270872e-12,3.207830843642318753e-20,2.245857518017960371e-12,4.129739581118225859e-11,1.279335946236295835e-20,5.832878286511281980e-30
7.444999999999999396e-01,2.190677722017737209e-06,6.148043952815256748e-08,1.464036282013451292e-06,6.142815752536361558e-09,6.479760395619606083e-07,9.330875561883652395e-09,2.137659000061526346e-10,2.392397259096643705e-11,7.390017120842204153e-10,3.733763943768500907e-11,3.196817013454227085e-10,3.523988511375460560e-11,2.478069728969121759e-10,4.062947051575359744e-11,5.422476720592991583e-12,8.272940691516833564e-12,3.125654184817913060e-20,2.167973529701667657e-12,3.801895477642384603e-11,1.247019104574398248e-20,5.685536061537283354e-30
7.450000000000001066e-01,2.191354532879168233e-06,6.116144450164231610e-08,1.480119200373100654e-06,5.926463957062751217e-09,6.338492471290832646e-07,8.610179572716959596e-09,2.281053413109139990e-10,2.316839527938116313e-11,7.178404102850544431e-10,3.635549391515412739e-11,3.231886820711377387e-10,3.447997527927605157e-11,2.346370958649230676e-10,3.975321645743978409e-11,5.287222667657102043e-12,8.008585801866013950e-12,3.046788166858440268e-20,2.091617219603865404e-12,3.508130936643936620e-11,1.215914387164873621e-20,5.543720422193477115e-30
7.455000000000000515e-01,2.192141667574554094e-06,6.084169070460318943e-08,1.496109066386257633e-06,5.714468833882017319e-09,6.198335381430804697e-07,7.974257444910893021e-09,2.433148291732500068e-10,2.249538504135697386e-11,6.988124668494039089e-10,3.548022957522760788e-11,3.266754959879801748e-10,3.373140399421047779e-11,2.218076017484639203e-10,3.888998048691124262e-11,5.157773900287933143e-12,7.774999446102673896e-12,2.971506818834313470e-20,2.016798587208662426e-12,3.248909698918084398e-11,1.186144687123036111e-20,5.407991689306885094e-30
7.459999999999999964e-01,2.193031894714129116e-06,6.052280377461363414e-08,1.512009568366472477e-06,5.506782001502210553e-09,6.059138620583551546e-07,7.425627938766704782e-09,2.594221547079163260e-10,2.190598892855873358e-11,6.818947192605891904e-10,3.470851634866875654e-11,3.301429601448481264e-10,3.299365359018286189e-11,2.093417810772985920e-10,3.803922572502776551e-11,5.034629235958202273e-12,7.570888272210985353e-12,2.900073679636593974e-20,1.943500538036505242e-12,3.025255654915534814e-11,1.157824731516481934e-20,5.278872891358087774e-30
7.464999999999999414e-01,2.194005586874684992e-06,6.020687870398479084e-08,1.527809963659211271e-06,5.303313188358437228e-09,5.920751495616258018e-07,6.968431343776553749e-09,2.764541211162825237e-10,2.140059611522332222e-11,6.670638668130862470e-10,3.403621112421645546e-11,3.335887393358114543e-10,3.226672579249532531e-11,1.972657814097404738e-10,3.720101198369720795e-11,4.918172587101431134e-12,7.394966158664224709e-12,2.832701688955582583e-20,1.871691173021005065e-12,2.838853407953795761e-11,1.131042832723913348e-20,5.156766576035217496e-30
7.470000000000001084e-01,2.195036878803551250e-06,5.989594584314200360e-08,1.543487161347442788e-06,5.103975507809528176e-09,5.783080047182676941e-07,6.607308799720351779e-09,2.944361044917899901e-10,2.097841080234790545e-11,6.542967356280477763e-10,3.345855165006285521e-11,3.370077993305757369e-10,3.155138259528380418e-11,1.856053948616538910e-10,3.637625378086424644e-11,4.808619140492823940e-12,7.246071172314564920e-12,2.769520867937442974e-20,1.801339780012292589e-12,2.691592389747230903e-11,1.105848505017695746e-20,5.041898376064618658e-30
7.475000000000000533e-01,2.196101048021250384e-06,5.959147048566304768e-08,1.559011736570068664e-06,4.908725342586023629e-09,5.646124474837225239e-07,6.345497207957643337e-09,3.133916511877529833e-10,2.063703887375494135e-11,6.435699780208487842e-10,3.297050429960874415e-11,3.403937191635688478e-10,3.084911830147938703e-11,1.743827142087789125e-10,3.556667600026484661e-11,4.706003727801397465e-12,7.123184515932536733e-12,2.710564635607892981e-20,1.732430924428152280e-12,2.584791198988439841e-11,1.082249782835311535e-20,4.934304814245550562e-30
7.479999999999999982e-01,2.197181174669019241e-06,5.929404312734665088e-08,1.574355978645922013e-06,4.717584019556772513e-09,5.509986085569571213e-07,6.183043383838697838e-09,3.333421833820365027e-10,2.037238037525337080e-11,6.348593405885361875e-10,3.256717233220026371e-11,3.437404484314629332e-10,3.016188034497712397e-11,1.636137522922330476e-10,3.477449161292892476e-11,4.610216379353979504e-12,7.025395798810546119e-12,2.655780828556870014e-20,1.664972110543284804e-12,2.518470171190680012e-11,1.060221390670204325e-20,4.833870582167329438e-30
